96,1684568,0.00993800163269043
96,1684136,0.002589941024780273
96,1684136,0.001662015914916992
96,1684136,0.002938985824584961
96,1684136,0.02002096176147461
96,1684136,0.005482912063598633
96,1684136,0.001725912094116211
96,1684136,0.002915143966674805
96,1684136,0.002845048904418945
96,1684136,0.01326179504394531
96,1684136,0.002452850341796875
96,1684136,0.001677989959716797
96,1684136,0.002259016036987305
96,1684136,0.001966953277587891
96,1684136,0.006955862045288086
96,1684136,0.009561061859130859
96,1684136,0.002871990203857422
96,1684136,0.003002166748046875
96,1684136,0.009811162948608398
96,1684136,0.002046108245849609
96,1684136,0.006165027618408203
96,1684136,0.01117300987243652
96,1684136,0.001894950866699219
96,1684136,0.001596927642822266
96,1684136,0.001668930053710938
96,1684136,0.002954959869384766
96,1684136,0.01412296295166016
96,1684136,0.002060890197753906
96,1684136,0.003053903579711914
96,1684136,0.004707813262939453
