0,86832,0.0192718505859375
0,86560,4.38690185546875E-5
0,86560,1.096725463867188E-5
0,86560,1.406669616699219E-5
0,86560,1.883506774902344E-5
0,86560,2.408027648925781E-5
0,86560,3.790855407714844E-5
0,86560,1.287460327148438E-5
0,86560,2.002716064453125E-5
0,86560,2.002716064453125E-5
0,86560,1.192092895507812E-5
0,86560,4.696846008300781E-5
0,86560,3.004074096679688E-5
0,86560,1.811981201171875E-5
0,86560,2.694129943847656E-5
0,86560,1.692771911621094E-5
0,86560,5.602836608886719E-5
0,86560,1.9073486328125E-5
0,86560,1.406669616699219E-5
0,86560,1.001358032226562E-5
0,86560,6.29425048828125E-5
0,86560,1.382827758789062E-5
0,86560,1.502037048339844E-5
0,86560,1.502037048339844E-5
0,86560,3.409385681152344E-5
0,86560,2.002716064453125E-5
0,86560,1.096725463867188E-5
0,86560,1.9073486328125E-5
0,86560,1.192092895507812E-5
0,86560,4.696846008300781E-5
