0,101168,0.009417057037353516
0,100304,0.0006299018859863281
0,100304,0.0004711151123046875
0,100304,0.001447916030883789
0,100304,0.0005838871002197266
0,100304,0.0004699230194091797
0,100304,0.0004661083221435547
0,100304,0.0004200935363769531
0,100304,0.001372098922729492
0,100304,0.0008580684661865234
0,100304,0.0004379749298095703
0,100304,0.0004758834838867188
0,100304,0.0004761219024658203
0,100304,0.001057863235473633
0,100304,0.0004460811614990234
0,100304,0.0004141330718994141
0,100304,0.0004708766937255859
0,100304,0.0005331039428710938
0,100304,0.002572059631347656
0,100304,0.0007331371307373047
0,100304,0.0004689693450927734
0,100304,0.001038074493408203
0,100304,0.0005130767822265625
0,100304,0.000431060791015625
0,100304,0.001035928726196289
0,100304,0.0006830692291259766
0,100304,0.002662897109985352
0,100304,0.0004208087921142578
0,100304,0.003794193267822266
0,100304,0.0004858970642089844
