96,1694136,0.01887822151184082
96,1694136,0.002449989318847656
96,1694136,0.02066206932067871
96,1694136,0.003490209579467773
96,1694136,0.002346992492675781
96,1694136,0.003982067108154297
96,1694136,0.002906084060668945
96,1694136,0.007735013961791992
96,1694136,0.02862405776977539
96,1694136,0.006099939346313477
96,1694136,0.006896018981933594
96,1694136,0.002943992614746094
96,1694136,0.002380847930908203
96,1694136,0.002793073654174805
96,1694136,0.01099085807800293
96,1694136,0.002331972122192383
96,1694136,0.008651971817016602
96,1694136,0.002448081970214844
96,1694136,0.003133058547973633
96,1694136,0.01035714149475098
96,1694136,0.00232386589050293
96,1694136,0.003470897674560547
96,1694136,0.003023147583007812
96,1694136,0.005401134490966797
96,1694136,0.01163792610168457
96,1694136,0.002676963806152344
96,1694136,0.002397775650024414
96,1694136,0.002361059188842773
96,1694136,0.004475116729736328
96,1694136,0.01538395881652832
