0,100496,0.007463932037353516
0,100304,0.0005190372467041016
0,100304,0.003175020217895508
0,100304,0.0002939701080322266
0,100304,0.0002870559692382812
0,100304,0.0003709793090820312
0,100304,0.0003790855407714844
0,100304,0.001040935516357422
0,100304,0.0003499984741210938
0,100304,0.0003440380096435547
0,100304,0.0002908706665039062
0,100304,0.0002958774566650391
0,100304,0.0003330707550048828
0,100304,0.001118898391723633
0,100304,0.0005710124969482422
0,100304,0.0003809928894042969
0,100304,0.00032806396484375
0,100304,0.0003941059112548828
0,100304,0.001294851303100586
0,100304,0.000514984130859375
0,100304,0.0003020763397216797
0,100304,0.0005209445953369141
0,100304,0.0003359317779541016
0,100304,0.001049995422363281
0,100304,0.0003590583801269531
0,100304,0.0007739067077636719
0,100304,0.0003149509429931641
0,100304,0.0004420280456542969
0,100304,0.001093149185180664
0,100304,0.0003190040588378906
