0,100304,0.001461029052734375
0,100304,0.0004060268402099609
0,100304,0.00177001953125
0,100304,0.0005669593811035156
0,100304,0.0003600120544433594
0,100304,0.0003011226654052734
0,100304,0.0008800029754638672
0,100304,0.001791954040527344
0,100304,0.0003120899200439453
0,100304,0.0006110668182373047
0,100304,0.0005319118499755859
0,100304,0.0004930496215820312
0,100304,0.0005099773406982422
0,100304,0.001518011093139648
0,100304,0.001175165176391602
0,100304,0.0003020763397216797
0,100304,0.0003309249877929688
0,100304,0.0007121562957763672
0,100304,0.001896142959594727
0,100304,0.001893043518066406
0,100304,0.0003509521484375
0,100304,0.0005538463592529297
0,100304,0.0007870197296142578
0,100304,0.002074956893920898
0,100304,0.0005729198455810547
0,100304,0.0007338523864746094
0,100304,0.0005259513854980469
0,100304,0.001069068908691406
0,100304,0.0006940364837646484
0,100304,0.002321004867553711
