96,1781112,0.05280900001525879
96,1694136,0.02334308624267578
96,1694136,0.01174688339233398
96,1694136,0.01108884811401367
96,1694136,0.01150107383728027
96,1694136,0.02774596214294434
96,1694136,0.04087209701538086
96,1694136,0.02894496917724609
96,1694136,0.02497696876525879
96,1694136,0.02031493186950684
96,1694136,0.01691079139709473
96,1694136,0.0120091438293457
96,1694136,0.02299308776855469
96,1694136,0.02030205726623535
96,1694136,0.02068400382995605
96,1694136,0.0176849365234375
96,1694136,0.02067208290100098
96,1694136,0.01388001441955566
96,1694136,0.0207669734954834
96,1694136,0.0254979133605957
96,1694136,0.02230095863342285
96,1694136,0.01174712181091309
96,1694136,0.01062297821044922
96,1694136,0.01425290107727051
96,1694136,0.01789188385009766
96,1694136,0.02120709419250488
96,1694136,0.01529407501220703
96,1694136,0.01713013648986816
96,1694136,0.01121711730957031
96,1694136,0.0159149169921875
