0,100304,0.001173973083496094
0,100304,0.0004980564117431641
0,100304,0.000408172607421875
0,100304,0.001130819320678711
0,100304,0.000720977783203125
0,100304,0.0005009174346923828
0,100304,0.0007081031799316406
0,100304,0.0003991127014160156
0,100304,0.0007419586181640625
0,100304,0.004158973693847656
0,100304,0.0005319118499755859
0,100304,0.0006620883941650391
0,100304,0.0004069805145263672
0,100304,0.002170085906982422
0,100304,0.0006279945373535156
0,100304,0.0004551410675048828
0,100304,0.0005190372467041016
0,100304,0.0006840229034423828
0,100304,0.0007541179656982422
0,100304,0.001184940338134766
0,100304,0.0004389286041259766
0,100304,0.0005609989166259766
0,100304,0.0005209445953369141
0,100304,0.001513004302978516
0,100304,0.001290798187255859
0,100304,0.0008630752563476562
0,100304,0.0005719661712646484
0,100304,0.0003809928894042969
0,100304,0.001324892044067383
0,100304,0.0004241466522216797
